date,price,market_cap,realized_cap,issuance_btc,supply,hashrate
2021-06-24,14992.33,257583165060,547241715707,450.00,17181000,33138808655887818752
2021-06-25,14932.19,256554509838,546233832512,450.00,17181300,33076134684352638976
2021-06-26,14870.92,255506234148,545225790239,450.00,17181600,33016818591390511104
2021-06-27,14808.70,254441527960,544217531938,450.00,17181900,32960851823612669952
2021-06-28,14745.71,253363740692,543209012577,450.00,17182200,32908200057284009984
2021-06-29,14682.17,252276352916,542200199463,450.00,17182500,32858803593097220096
2021-06-30,14618.28,251182947164,541191072559,450.00,17182800,32812577980199620608
2021-07-01,14554.25,250087178055,540181624686,450.00,17183100,32769414861932892160
2021-07-02,14490.31,248992742001,539171861627,450.00,17183400,32729183033220706304
2021-07-03,14426.66,247903346736,538161802123,450.00,17183700,32691729697199943680
2021-07-04,14363.52,246822680915,537151477762,450.00,17184000,32656881906575474688
2021-07-05,14301.10,245754384031,536140932757,450.00,17184300,32624448173325049856
2021-07-06,14239.61,244702016885,535130223631,450.00,17184600,32594220228815060992
2021-07-07,14179.25,243669032855,534119418797,450.00,17184900,32565974915127427072
2021-07-08,14120.22,242658750186,533108598044,450.00,17185200,32539476187454001152
2021-07-09,14062.69,241674325522,532097851931,450.00,17185500,32514477206785556480
2021-07-10,14006.84,240718728882,531087281098,450.00,17185800,32490722501803200512
2021-07-11,13952.83,239794720286,530076995491,450.00,17186100,32467950178853761024
2021-07-12,13900.81,238904828203,529067113527,450.00,17186400,32445894159136645120
2021-07-13,13850.90,238051329985,528057761178,450.00,17186700,32424286422723301376
2021-07-14,13803.24,237236234445,527049071011,450.00,17187000,32402859239740145664
2021-07-15,13757.91,236461266694,526041181166,450.00,17187300,32381347369939533824
2021-07-16,13715.00,235727855365,525034234306,450.00,17187600,32359490212929835008
2021-07-17,13674.57,235037122300,524028376520,450.00,17187900,32337033892498153472
2021-07-18,13636.67,234389874782,523023756215,450.00,17188200,32313733259709890560
2021-07-19,13601.34,233786600358,522020522989,450.00,17188500,32289353800773922816
2021-07-20,13568.57,233227464277,521018826496,450.00,17188800,32263673436996489216
2021-07-21,13538.36,232712309565,520018815319,450.00,17189100,32236484205486006272
2021-07-22,13510.69,232240659706,519020635856,450.00,17189400,32207593810592948224
2021-07-23,13485.50,231811723907,518024431228,450.00,17189700,32176827037360050176
2021-07-24,13462.73,231424404890,517030340217,450.00,17190000,32144027019502284800
2021-07-25,13442.31,231077309130,516038496244,450.00,17190300,32109056355626557440
2021-07-26,13424.12,230768759452,515049026395,450.00,17190600,32071798068531347456
2021-07-27,13408.07,230496809870,514062050504,450.00,17190900,32032156403493400576
2021-07-28,13394.02,230259262538,513077680292,450.00,17191200,31990057462454333440
2021-07-29,13381.83,230053686665,512096018587,450.00,17191500,31945449671966347264
2021-07-30,13371.34,229877439237,511117158606,450.00,17191800,31898304083648258048
2021-07-31,13362.40,229727687369,510141183326,450.00,17192100,31848614506749038592
2021-08-01,13354.82,229601432085,509168164940,450.00,17192400,31796397473222860800
2021-08-02,13348.43,229495533356,508198164399,450.00,17192700,31741692036497448960
2021-08-03,13343.03,229406736159,507231231048,450.00,17193000,31684559405875339264
2021-08-04,13338.43,229331697360,506267402361,450.00,17193300,31625082419256455168
2021-08-05,13334.44,229267013192,505306703768,450.00,17193600,31563364857618948096
2021-08-06,13330.85,229209247111,504349148580,450.00,17193900,31499530605452775424
2021-08-07,13327.46,229154957792,503394738021,450.00,17194200,31433722662116548608
2021-08-08,13324.07,229100727050,502443461345,450.00,17194500,31366102009886863360
2021-08-09,13320.49,229043187453,501495296056,450.00,17194800,31296846345299320832
2021-08-10,13316.53,228979049411,500550208225,450.00,17195100,31226148681241776128
2021-08-11,13312.00,228905127516,499608152892,450.00,17195400,31154215828156329984
2021-08-12,13306.72,228818365940,498669074557,450.00,17195700,31081266763633807360
2021-08-13,13300.53,228715862668,497732907757,450.00,17196000,31007530900639973376
2021-08-14,13293.26,228594892390,496799577718,450.00,17196300,30933246265587220480
2021-08-15,13284.77,228452927876,495869001083,450.00,17196600,30858657598449934336
2021-08-16,13274.93,228287659652,494941086699,450.00,17196900,30784014388101234688
2021-08-17,13263.61,228097013836,494015736473,450.00,17197200,30709568857006354432
2021-08-18,13250.71,227879168002,493092846277,450.00,17197500,30635573910323691520
2021-08-19,13236.14,227632564939,492172306893,450.00,17197800,30562281065316581376
2021-08-20,13219.83,227355924208,491254005004,450.00,17198100,30489938377740861440
2021-08-21,13201.71,227048251421,490337824204,450.00,17198400,30418788382520782848
2021-08-22,13181.74,226708845160,489423646041,450.00,17198700,30349066066530607104
2021-08-23,13159.91,226337301501,488511351059,450.00,17199000,30280996891635249152
2021-08-24,13136.20,225933516112,487600819855,450.00,17199300,30214794886284468224
2021-08-25,13110.64,225497683922,486691934124,450.00,17199600,30150660823879036928
2021-08-26,13083.23,225030296356,485784577690,450.00,17199900,30088780505812373504
2021-08-27,13054.04,224532136197,484878637525,450.00,17200200,30029323166525128704
2021-08-28,13023.13,224004270090,483974004727,450.00,17200500,29972440017079713792
2021-08-29,12990.56,223448038790,483070575464,450.00,17200800,29918262942666592256
2021-08-30,12956.44,222865045217,482168251877,450.00,17201100,29866903368096669696
2021-08-31,12920.88,222257140435,481266942928,450.00,17201400,29818451303725867008
2021-09-01,12883.98,221626407668,480366565185,450.00,17201700,29772974582418857984
2021-09-02,12845.90,220975144497,479467043549,450.00,17202000,29730518296113840128
2021-09-03,12806.77,220305843377,478568311907,450.00,17202300,29691104438335008768
2021-09-04,12766.74,219621170653,477670313707,450.00,17202600,29654731756650991616
2021-09-05,12725.99,218923944225,476773002458,450.00,17202900,29621375816641527808
2021-09-06,12684.68,218217110076,475876342141,450.00,17203200,29590989276458717184
2021-09-07,12642.99,217503717831,474980307535,450.00,17203500,29563502368601886720
2021-09-08,12601.11,216786895557,474084884458,450.00,17203800,29538823583115812864
2021-09-09,12559.21,216069824023,473190069908,450.00,17204100,29516840544119332864
2021-09-10,12517.48,215355710593,472295872119,450.00,17204400,29497421069417447424
2021-09-11,12476.11,214647763011,471402310524,450.00,17204700,29480414400986726400
2021-09-12,12435.29,213949163249,470509415626,450.00,17205000,29465652592381874176
2021-09-13,12395.19,213263041650,469617228777,450.00,17205300,29452952037618479104
2021-09-14,12356.00,212592451569,468725801872,450.00,17205600,29442115124861423616
2021-09-15,12317.89,211940344713,467835196957,450.00,17205900,29432931997300404224
2021-09-16,12281.01,211309547378,466945485751,450.00,17206200,29425182402926874624
2021-09-17,12245.53,210702737774,466056749102,450.00,17206500,29418637614535127040
2021-09-18,12211.59,210122424607,465169076352,450.00,17206800,29413062401143885824
2021-09-19,12179.33,209570927107,464282564651,450.00,17207100,29408217032155635712
2021-09-20,12148.86,209050356633,463397318202,450.00,17207400,29403859295917277184
2021-09-21,12120.31,208562600025,462513447448,450.00,17207700,29399746514892697600
2021-09-22,12093.75,208109304812,461631068211,450.00,17208000,29395637540376436736
2021-09-23,12069.28,207691866396,460750300799,450.00,17208300,29391294710539374592
2021-09-24,12046.97,207311417320,459871269059,450.00,17208600,29386485756573409280
2021-09-25,12026.85,206968818683,458994099425,450.00,17208900,29380985642761441280
2021-09-26,12008.96,206664653777,458118919931,450.00,17209200,29374578327418392576
2021-09-27,11993.33,206399223994,457245859218,450.00,17209500,29367058432799932416
2021-09-28,11979.95,206172547019,456375045543,450.00,17209800,29358232813238620160
2021-09-29,11968.81,205984357325,455506605787,450.00,17210100,29347922011922771968
2021-09-30,11959.87,205834108962,454640664478,450.00,17210400,29335961597864845312
2021-10-01,11953.09,205720980604,453777342834,450.00,17210700,29322203375704018944
2021-10-02,11948.40,205643882819,452916757840,450.00,17211000,29306516462039912448
2021-10-03,11945.73,205601467482,452059021355,450.00,17211300,29288788222997753856
2021-10-04,11944.98,205592139272,451204239262,450.00,17211600,29268925068676288512
2021-10-05,11946.04,205614069132,450352510678,450.00,17211900,29246853101027885056
2021-10-06,11948.80,205665209599,449503927206,450.00,17212200,29222518612568678400
2021-10-07,11953.13,205743311864,448658572259,450.00,17212500,29195888434119254016
2021-10-08,11958.89,205845944422,447816520450,450.00,17212800,29166950130539225088
2021-10-09,11965.92,205970513168,446977837052,450.00,17213100,29135712044149481472
2021-10-10,11974.06,206114282761,446142577538,450.00,17213400,29102203186242580480
2021-10-11,11983.15,206274399089,445310787198,450.00,17213700,29066472977772666880
2021-10-12,11993.02,206447912652,444482500841,450.00,17214000,29028590841001459712
2021-10-13,12003.50,206631802671,443657742582,450.00,17214300,28988645644564996096
2021-10-14,12014.39,206823001724,442836525716,450.00,17214600,28946745005124657152
2021-10-15,12025.54,207018420719,442018852680,450.00,17214900,28903014449484738560
2021-10-16,12036.75,207214973991,441204715102,450.00,17215200,28857596441803202560
2021-10-17,12047.84,207409604330,440394093941,450.00,17215500,28810649281297002496
2021-10-18,12058.65,207599307737,439586959705,450.00,17215800,28762345876653293568
2021-10-19,12069.00,207781157698,438783272765,450.00,17216100,28712872404203261952
2021-10-20,12078.73,207952328805,437982983740,450.00,17216400,28662426857794994176
2021-10-21,12087.69,208110119506,437186033964,450.00,17216700,28611217499213443072
2021-10-22,12095.72,208251973830,436392356033,450.00,17217000,28559461218931458048
2021-10-23,12102.68,208375501892,435601874408,450.00,17217300,28507381817926623232
2021-10-24,12108.45,208478499029,434814506102,450.00,17217600,28455208222254178304
2021-10-25,12112.92,208558963406,434030161407,450.00,17217900,28403172643006656512
2021-10-26,12115.97,208615111964,433248744689,450.00,17218200,28351508695203463168
2021-10-27,12117.51,208645394566,432470155220,450.00,17218500,28300449490012966912
2021-10-28,12117.48,208648506253,431694288056,450.00,17218800,28250225715495190528
2021-10-29,12115.81,208623397494,430921034945,450.00,17219100,28201063721739878400
2021-10-30,12112.46,208569282359,430150285261,450.00,17219400,28153183626836946944
2021-10-31,12107.39,208485644553,429381926957,450.00,17219700,28106797460527738880
2021-11-01,12100.59,208372241264,428615847527,450.00,17220000,28062107362623307776
2021-11-02,12092.07,208229104795,427851934967,450.00,17220300,28019303853314232320
2021-11-03,12081.84,208056541967,427090078740,450.00,17220600,27978564192318287872
2021-11-04,12069.93,207855131317,426330170718,450.00,17220900,27940050843399057408
2021-11-05,12056.40,207625718085,425572106106,450.00,17221200,27903910060130553856
2021-11-06,12041.31,207369407070,424815784343,450.00,17221500,27870270607874326528
2021-11-07,12024.73,207087553381,424061109961,450.00,17221800,27839242635777687552
2021-11-08,12006.77,206781751182,423307993402,450.00,17222100,27810916711202660352
2021-11-09,11987.52,206453820518,422556351793,450.00,17222400,27785363027370586112
2021-11-10,11967.10,206105792322,421806109656,450.00,17222700,27762630793179693056
2021-11-11,11945.65,205739891735,421057199564,450.00,17223000,27742747812150779904
2021-11-12,11923.30,205358519874,420309562729,450.00,17223300,27725720255315726336
2021-11-13,11900.20,204964234184,419563149519,450.00,17223600,27711532630623174656
2021-11-14,11876.50,204559727550,418817919899,450.00,17223900,27700147949140615168
2021-11-15,11852.38,204147806332,418073843797,450.00,17224200,27691508086026096640
2021-11-16,11828.00,203731367488,417330901384,450.00,17224500,27685534331973599232
2021-11-17,11803.53,203313374994,416589083275,450.00,17224800,27682128128646971392
2021-11-18,11779.14,202896835727,415848390641,450.00,17225100,27681171979552710656
2021-11-19,11755.01,202484775021,415108835238,450.00,17225400,27682530525896990720
2021-11-20,11731.32,202080212087,414370439347,450.00,17225700,27686051775263571968
2021-11-21,11708.24,201686135497,413633235634,450.00,17226000,27691568469459689472
2021-11-22,11685.94,201305478924,412897266917,450.00,17226300,27698899576628867072
2021-11-23,11664.58,200941097340,412162585857,450.00,17226600,27707851891734048768
2021-11-24,11644.33,200595743861,411429254570,450.00,17226900,27718221728776200192
2021-11-25,11625.34,200272047421,410697344154,450.00,17227200,27729796687632064512
2021-11-26,11607.75,199972491464,409966934153,450.00,17227500,27742357478160179200
2021-11-27,11591.69,199699393807,409238111946,450.00,17227800,27755679784223453184
2021-11-28,11577.30,199454887860,408510972075,450.00,17228100,27769536150490841088
2021-11-29,11564.68,199240905339,407785615514,450.00,17228400,27783697875287433216
2021-11-30,11553.93,199059160601,407062148884,450.00,17228700,27797936893336137728
2021-12-01,11545.14,198911136759,406340683628,450.00,17229000,27812027632950337536
2021-12-02,11538.37,198798073651,405621335137,450.00,17229300,27825748833066082304
2021-12-03,11533.70,198720957786,404904221856,450.00,17229600,27838885306420740096
2021-12-04,11531.15,198680514339,404189464354,450.00,17229900,27851229636165324800
2021-12-05,11530.75,198677201256,403477184384,450.00,17230200,27862583794217648128
2021-12-06,11532.53,198711205523,402767503928,450.00,17230500,27872760670702522368
2021-12-07,11536.46,198782441625,402060544246,450.00,17230800,27881585504864071680
2021-12-08,11542.53,198890552210,401356424922,450.00,17231100,27888897208860291072
2021-12-09,11550.71,199034910953,400655262934,450.00,17231400,27894549576848277504
2021-12-10,11560.94,199214627595,399957171735,450.00,17231700,27898412372731625472
2021-12-11,11573.15,199428555118,399262260370,450.00,17232000,27900372290863210496
2021-12-12,11587.27,199675299004,398570632621,450.00,17232300,27900333784874409984
2021-12-13,11603.20,199953228497,397882386204,450.00,17232600,27898219760634191872
2021-12-14,11620.82,200260489779,397197612004,450.00,17232900,27893972130131382272
2021-12-15,11640.03,200595020962,396516393373,450.00,17233200,27887552223823376384
2021-12-16,11660.69,200954568768,395838805487,450.00,17233500,27878941059710816256
2021-12-17,11682.66,201336706768,395164914768,450.00,17233800,27868139468086431744
2021-12-18,11705.80,201738855033,394494778377,450.00,17234100,27855168071575609344
2021-12-19,11729.93,202158301035,393828443780,450.00,17234400,27840067120743448576
2021-12-20,11754.90,202592221647,393165948398,450.00,17234700,27822896186198781952
2021-12-21,11780.55,203037706043,392507319336,450.00,17235000,27803733708785926144
2021-12-22,11806.69,203491779327,391852573188,450.00,17235300,27782676410130841600
2021-12-23,11833.15,203951426707,391201715943,450.00,17235600,27759838566504968192
2021-12-24,11859.76,204413618004,390554742960,450.00,17235900,27735351149696475136
2021-12-25,11886.34,204875332314,389911639044,450.00,17236200,27709360839337869312
2021-12-26,11912.72,205333582615,389272378595,450.00,17236500,27682028911937077248
2021-12-27,11938.73,205785440127,388636925853,450.00,17236800,27653530012695953408
2021-12-28,11964.20,206228058223,388005235221,450.00,17237100,27624050817076740096
2021-12-29,11988.97,206658695705,387377251665,450.00,17237400,27593788589989588992
2021-12-30,12012.90,207074739251,386752911195,450.00,17237700,27562949651417608192
2021-12-31,12035.84,207473724853,386132141422,450.00,17238000,27531747758261575680
2022-01-01,12057.65,207853358076,385514862176,450.00,17238300,27500402413162766336
2022-01-02,12078.22,208211532969,384900986199,450.00,17238600,27469137112034582528
2022-01-03,12097.43,208546349474,384290419883,450.00,17238900,27438177542985838592
2022-01-04,12115.19,208856129197,383683064074,450.00,17239200,27407749750228484096
2022-01-05,12131.41,209139429405,383078814913,450.00,17239500,27378078277409939456
2022-01-06,12146.03,209395055138,382477564719,450.00,17239800,27349384305569611776
2022-01-07,12158.98,209622069331,381879202910,450.00,17240100,27321883801566109696
2022-01-08,12170.24,209819800873,381283616936,450.00,17240400,27295785693329584128
2022-01-09,12179.78,209987850522,380690693243,450.00,17240700,27271290088638185472
2022-01-10,12187.58,210126094630,380100318242,450.00,17241000,27248586554274463744
2022-01-11,12193.67,210234686652,379512379274,450.00,17241300,27227852472365256704
2022-01-12,12198.06,210314056409,378926765578,450.00,17241600,27209251490430980096
2022-01-13,12200.80,210364907119,378343369238,450.00,17241900,27192932081151250432
2022-01-14,12201.94,210388210216,377762086117,450.00,17242200,27179026227089776640
2022-01-15,12201.55,210385197985,377182816751,450.00,17242500,27167648244607266816
2022-01-16,12199.72,210357354076,376605467217,450.00,17242800,27158893759934722048
2022-01-17,12196.55,210306401976,376029949951,450.00,17243100,27152838848892358656
2022-01-18,12192.16,210234291509,375456184516,450.00,17243400,27149539350041313280
2022-01-19,12186.66,210143183492,374884098322,450.00,17243700,27149030359171940352
2022-01-20,12180.20,210035432647,374313627271,450.00,17244000,27151325910997602304
2022-01-21,12172.92,209913568919,373744716341,450.00,17244300,27156418851771990016
2022-01-22,12164.98,209780277335,373177320104,450.00,17244600,27164280904324444160
2022-01-23,12156.54,209638376574,372611403152,450.00,17244900,27174862924754124800
2022-01-24,12147.77,209490796406,372046940456,450.00,17245200,27188095347785990144
2022-01-25,12138.85,209340554192,371483917634,450.00,17245500,27203888815613591552
2022-01-26,12129.95,209190730624,370922331137,450.00,17245800,27222134982977961984
2022-01-27,12121.26,209044444900,370362188346,450.00,17246100,27242707489297477632
2022-01-28,12112.95,208904829537,369803507580,450.00,17246400,27265463086903947264
2022-01-29,12105.21,208775005015,369246318014,450.00,17246700,27290242912884510720
2022-01-30,12098.22,208658054466,368690659515,450.00,17247000,27316873890697416704
2022-01-31,12092.15,208556998612,368136582383,450.00,17247300,27345170246638297088
2022-02-01,12087.18,208474771136,367584147009,450.00,17247600,27374935125389176832
2022-02-02,12083.45,208414194715,367033423456,450.00,17247900,27405962288285851648
2022-02-03,12081.14,208377957887,366484490950,450.00,17248200,27438037877584297984
2022-02-04,12080.39,208368592948,365937437305,450.00,17248500,27470942229883281408
2022-02-05,12081.33,208388455058,365392358273,450.00,17248800,27504451721949958144
2022-02-06,12084.09,208439702737,364849356828,450.00,17249100,27538340632479883264
2022-02-07,12088.78,208524279891,364308542387,450.00,17249400,27572383003777839104
2022-02-08,12095.51,208643899543,363770029982,450.00,17249700,27606354487947108352
2022-02-09,12104.35,208800029382,363233939382,450.00,17250000,27640034162896949248
2022-02-10,12115.38,208993879264,362700394174,450.00,17250300,27673206304294793216
2022-02-11,12128.64,209226390768,362169520808,450.00,17250600,27705662100477235200
2022-02-12,12144.19,209498228900,361641447623,450.00,17250900,27737201298269093888
2022-02-13,12162.04,209809776007,361116303849,450.00,17251200,27767633768622235648
2022-02-14,12182.19,210161127975,360594218601,450.00,17251500,27796780981956624384
2022-02-15,12204.64,210552092725,360075319872,450.00,17251800,27824477384051245056
2022-02-16,12229.36,210982191055,359559733531,450.00,17252100,27850571664278024192
2022-02-17,12256.30,211450659796,359047582341,450.00,17252400,27874927908890324992
2022-02-18,12285.41,211956457289,358538984989,450.00,17252700,27897426632960516096
2022-02-19,12316.60,212498271136,358034055154,450.00,17253000,27917965685406736384
2022-02-20,12349.78,213074528166,357532900617,450.00,17253300,27936461022354898944
2022-02-21,12384.86,213683406552,357035622403,450.00,17253600,27952847344849772544
2022-02-22,12421.70,214322849980,356542313991,450.00,17253900,27967078597662560256
2022-02-23,12460.19,214990583768,356053060572,450.00,17254200,27979128326645153792
2022-02-24,12500.17,215684132806,355567938377,450.00,17254500,27988989892761616384
2022-02-25,12541.49,216400841184,355087014077,450.00,17254800,27996676541590831104
2022-02-26,12583.98,217137893352,354610344255,450.00,17255100,28002221327750307840
2022-02-27,12627.49,217892336650,354137974963,450.00,17255400,28005676894347780096
2022-02-28,12671.82,218661105020,353669941363,450.00,17255700,28007115108233515008
2022-03-01,12716.80,219441043735,353206267450,450.00,17256000,28006626552510283776
2022-03-02,12762.23,220228934919,352746965876,450.00,17256300,28004319878468259840
2022-03-03,12807.94,221021523690,352292037855,450.00,17256600,28000321019855335424
2022-03-04,12853.73,221815544677,351841473168,450.00,17256900,27994772273175154688
2022-03-05,12899.41,222607748742,351395250260,450.00,17257200,27987831248530710528
2022-03-06,12944.80,223394929652,350953336430,450.00,17257500,27979669696401727488
2022-03-07,12989.72,224173950515,350515688110,450.00,17257800,27970472216660602880
2022-03-08,13033.98,224941769753,350082251239,450.00,17258100,27960434857091469312
2022-03-09,13077.43,225695466395,349652961722,450.00,17258400,27949763609674842112
2022-03-10,13119.89,226432264497,349227745970,450.00,17258700,27938672813928894464
2022-03-11,13161.22,227149556485,348806521525,450.00,17259000,27927383477645946880
2022-03-12,13201.28,227844925215,348389197754,450.00,17259300,27916121526415187968
2022-03-13,13239.95,228516164584,347975676621,450.00,17259600,27905115994363195392
2022-03-14,13277.09,229161298516,347565853513,450.00,17259900,27894597169551093760
2022-03-15,13312.63,229778598149,347159618132,450.00,17260200,27884794708420141056
2022-03-16,13346.46,230366597100,346756855430,450.00,17260500,27875935734549417984
2022-03-17,13378.53,230924104660,346357446594,450.00,17260800,27868242937755332608
2022-03-18,13408.78,231450216802,345961270059,450.00,17261100,27861932690194685952
2022-03-19,13437.17,231944324926,345568202554,450.00,17261400,27857213196605034496
2022-03-20,13463.69,232406122228,345178120165,450.00,17261700,27854282696101273600
2022-03-21,13488.33,232835607664,344790899404,450.00,17262000,27853327733023612928
2022-03-22,13511.12,233233087440,344406418284,450.00,17262300,27854521514177789952
2022-03-23,13532.10,233599174024,344024557389,450.00,17262600,27858022369409150976
2022-03-24,13551.30,233934782666,343645200921,450.00,17262900,27863972331796803584
2022-03-25,13568.81,234241125451,343268237727,450.00,17263200,27872495852838756352
2022-03-26,13584.71,234519702911,342893562295,450.00,17263500,27883698666826817536
2022-03-27,13599.11,234772293266,342521075701,450.00,17263800,27897666817190621184
2022-03-28,13612.12,235000939364,342150686517,450.00,17264100,27914465855941500928
2022-03-29,13623.87,235207933411,341782311659,450.00,17264400,27934140225493065728
2022-03-30,13634.51,235395799610,341415877162,450.00,17264700,27956712830107860992
2022-03-31,13644.21,235567274839,341051318902,450.00,17265000,27982184802055069696
2022-04-01,13653.12,235725287515,340688583224,450.00,17265300,28010535465303994368
2022-04-02,13661.44,235872934797,340327627504,450.00,17265600,28041722497267019776
2022-04-03,13669.34,236013458327,339968420609,450.00,17265900,28075682286789550080
2022-04-04,13677.02,236150218668,339610943277,450.00,17266200,28112330484309827584
2022-04-05,13684.69,236286668668,339255188399,450.00,17266500,28151562737921949696
2022-04-06,13692.54,236426325938,338901161202,450.00,17266800,28193255607014096896
2022-04-07,13700.78,236572744675,338548879334,450.00,17267100,28237267643255246848
2022-04-08,13709.62,236729487054,338198372850,450.00,17267400,28283440627001511936
2022-04-09,13719.26,236900094409,337849684094,450.00,17267700,28331600945709744128
2022-04-10,13729.91,237088058446,337502867484,450.00,17268000,28381561099701530624
2022-04-11,13741.76,237296792714,337157989197,450.00,17268300,28433121319623176192
2022-04-12,13755.00,237529604572,336815126753,450.00,17268600,28486071279202205696
2022-04-13,13769.82,237789667871,336474368512,450.00,17268900,28540191886403620864
2022-04-14,13786.39,238079996591,336135813076,450.00,17269200,28595257135830802432
2022-04-15,13804.88,238403419635,335799568602,450.00,17269500,28651036005181624320
2022-04-16,13825.44,238762557002,335465752042,450.00,17269800,28707294378741276672
2022-04-17,13848.20,239159797538,335134488304,450.00,17270100,28763796981246963712
2022-04-18,13873.29,239597278443,334805909336,450.00,17270400,28820309305971896320
2022-04-19,13900.82,240076866720,334480153165,450.00,17270700,28876599521521061888
2022-04-20,13930.88,240600142728,334157362867,450.00,17271000,28932440342583742464
2022-04-21,13963.53,241168385973,333837685499,450.00,17271300,28987610850722152448
2022-04-22,13998.85,241782563270,333521270988,450.00,17271600,29041898252168925184
2022-04-23,14036.86,242443319391,333208270998,450.00,17271900,29095099560536371200
2022-04-24,14077.59,243150970279,332898837767,450.00,17272200,29147023193288458240
2022-04-25,14121.03,243905498895,332593122948,450.00,17272500,29197490471776694272
2022-04-26,14167.16,244706553768,332291276430,450.00,17272800,29246337015579062272
2022-04-27,14215.95,245553450239,331993445190,450.00,17273100,29293414022797676544
2022-04-28,14267.32,246445174445,331699772138,450.00,17273400,29338589428857802752
2022-04-29,14321.22,247380389987,331410395014,450.00,17273700,29381748937204604928
2022-04-30,14377.53,248357447276,331125445303,450.00,17274000,29422796916111704064
2022-05-01,14436.15,249374395480,330845047204,450.00,17274300,29461657156599648256
2022-05-02,14496.95,250428996987,330569316651,450.00,17274600,29498273487213637632
2022-05-03,14559.78,251518744294,330298360400,450.00,17274900,29532610242134941696
2022-05-04,14624.48,252640879197,330032275179,450.00,17275200,29564652579804524544
2022-05-05,14690.89,253792414123,329771146924,450.00,17275500,29594406649928327168
2022-05-06,14758.80,254970155475,329515050096,450.00,17275800,29621899607420592128
2022-05-07,14828.04,256170728778,329264047082,450.00,17276100,29647179472531857408
2022-05-08,14898.39,257390605464,329018187704,450.00,17276400,29670314837113765888
2022-05-09,14969.65,258626131067,328777508821,450.00,17276700,29691394417699635200
2022-05-10,15041.59,259873554618,328542034033,450.00,17277000,29710526456839143424
2022-05-11,15114.00,261129059006,328311773499,450.00,17277300,29727837974923460608
2022-05-12,15186.65,262388792071,328086723859,450.00,17277600,29743473875581644800
2022-05-13,15259.31,263648898165,327866868272,450.00,17277900,29757595908623847424
2022-05-14,15331.78,264905549951,327652176558,450.00,17278200,29770381495456342016
2022-05-15,15403.82,266154980163,327442605457,450.00,17278500,29782022422896951296
2022-05-16,15475.24,267393513081,327238098996,450.00,17278800,29792723412376764416
2022-05-17,15545.81,268617595460,327038588960,450.00,17279100,29802700572619116544
2022-05-18,15615.35,269823826658,326843995468,450.00,17279400,29812179745032339456
2022-05-19,15683.66,271008987715,326654227652,450.00,17279700,29821394752227745792
2022-05-20,15750.58,272170069139,326469184426,450.00,17280000,29830585561263419392
2022-05-21,15815.95,273304297163,326288755351,450.00,17280300,29839996374399819776
2022-05-22,15879.61,274409158260,326112821572,450.00,17280600,29849873661313880064
2022-05-23,15941.44,275482421688,325941256842,450.00,17280900,29860464147829063680
2022-05-24,16001.33,276522159887,325773928606,450.00,17281200,29872012777254109184
2022-05-25,16059.18,277526766533,325610699149,450.00,17281500,29884760661352353792
2022-05-26,16114.93,278494972103,325451426794,450.00,17281800,29898943038759313408
2022-05-27,16168.51,279425856792,325295967135,450.00,17282100,29914787259295584256
2022-05-28,16219.90,280318860663,325144174312,450.00,17282400,29932510813059080192
2022-05-29,16269.09,281173790946,324995902296,450.00,17282700,29952319423395430400
2022-05-30,16316.08,281990826378,324851006194,450.00,17283000,29974405222816276480
2022-05-31,16360.91,282770518551,324709343547,450.00,17283300,29998945030641991680
2022-06-01,16403.63,283513790235,324570775622,450.00,17283600,30026098750574219264
2022-06-02,16444.32,284221930651,324435168682,450.00,17283900,30056007905547927552
2022-06-03,16483.06,284896587735,324302395223,450.00,17284200,30088794326072524800
2022-06-04,16519.99,285539757420,324172335172,450.00,17284500,30124559006854430720
2022-06-05,16555.23,286153770004,324044877027,450.00,17284800,30163381144816152576
2022-06-06,16588.93,286741273699,323919918948,450.00,17285100,30205317369713176576
2022-06-07,16621.27,287305215475,323797369759,450.00,17285400,30250401176430411776
2022-06-08,16652.42,287848819325,323677149890,450.00,17285700,30298642565754384384
2022-06-09,16682.61,288375562131,323559192213,450.00,17286000,30350027898006364160
2022-06-10,16712.03,288889147283,323443442799,450.00,17286300,30404519961435435008
2022-06-11,16740.91,289393476272,323329861561,450.00,17286600,30462058254756302848
2022-06-12,16769.50,289892618463,323218422793,450.00,17286900,30522559480726011904
2022-06-13,16798.02,290390779282,323109115600,450.00,17287200,30585918245235142656
2022-06-14,16826.74,290892267065,323001944202,450.00,17287500,30652007954088890368
2022-06-15,16855.90,291401458830,322896928124,450.00,17287800,30720681897512869888
2022-06-16,16885.76,291922765240,322794102263,450.00,17288100,30791774510474719232
2022-06-17,16916.58,292460595041,322693516821,450.00,17288400,30865102795193323520
2022-06-18,16948.60,293019319256,322595237127,450.00,17288700,30940467890736218112
2022-06-19,16982.08,293603235424,322499343322,450.00,17289000,31017656773395742720
2022-06-20,17017.26,294216532181,322405929930,450.00,17289300,31096444070592311296
2022-06-21,17054.37,294863254469,322315105300,450.00,17289600,31176593970378584064
2022-06-22,17093.64,295547269665,322226990942,450.00,17289900,31257862208202457088
2022-06-23,17135.27,296272234906,322141720743,450.00,17290200,31339998112417406976
2022-06-24,17179.47,297041565895,322059440077,450.00,17290500,31422746690085933056
2022-06-25,17226.41,297858407445,321980304819,450.00,17290800,31505850734884155392
